date;gforce;speed;AccX;AccY;AccZ;GyroX;GyroY;GyroZ
12/02/2020 13:26:40;1;23;1.11;-0.43;1.51;-64.61;1.35;-0.08
12/02/2020 13:26:41;1;27;1.04;-0.05;1.52;-64.61;-9.71;-4.44
12/02/2020 13:26:44;1;19;0.53;0.22;1.73;-64.37;-0.56;-3.99
12/02/2020 13:26:45;1;7;0.60;-0.29;1.48;-64.12;-1.56;0.10
12/02/2020 13:26:47;1;1;0.55;-0.22;1.58;-64.12;-1.76;-0.80
12/02/2020 13:26:48;1;1;0.62;-0.35;1.55;-64.12;-1.40;-0.38
12/02/2020 13:26:50;1;1;0.57;-0.41;1.48;-63.76;-1.15;0.43
12/02/2020 13:26:51;1;1;0.61;-0.36;1.57;-63.88;-1.33;-0.69
12/02/2020 13:26:53;1;0;0.59;-0.39;1.54;-63.63;-1.19;-0.29
12/02/2020 13:26:54;1;0;0.60;-0.34;1.59;-63.76;-1.71;-0.76
12/02/2020 13:26:55;1;0;0.61;-0.37;1.50;-63.76;-1.56;-0.72
12/02/2020 13:26:57;1;0;0.61;-0.33;1.59;-63.76;-1.66;-0.50
12/02/2020 13:26:58;1;0;0.61;-0.37;1.47;-63.76;-1.79;-0.81
12/02/2020 13:27:00;1;1;0.61;-0.37;1.51;-63.39;-1.39;-0.39
12/02/2020 13:27:01;1;0;0.58;-0.38;1.58;-63.27;-1.30;0.24
12/02/2020 13:27:03;1;0;0.59;-0.39;1.60;-63.39;-1.37;0.30
12/02/2020 13:27:04;1;0;0.63;-0.32;1.57;-63.27;-2.17;-2.27
12/02/2020 13:27:05;1;0;0.60;-0.37;1.49;-63.15;-2.16;-0.79
12/02/2020 13:27:07;1;0;0.61;-0.39;1.57;-62.90;-1.31;0.55
12/02/2020 13:27:08;1;0;0.59;-0.37;1.61;-62.90;-1.37;-0.08
12/02/2020 13:27:10;1;0;0.62;-0.31;1.56;-62.90;-2.31;-2.22
12/02/2020 13:27:11;1;0;0.58;-0.38;1.59;-62.78;-1.29;0.49
12/02/2020 13:27:13;1;0;0.63;-0.34;1.60;-62.78;-1.92;-1.50
12/02/2020 13:27:14;1;0;0.62;-0.34;1.45;-62.53;-2.29;-1.80
12/02/2020 13:27:15;1;0;0.62;-0.35;1.43;-62.29;-2.12;-1.18
12/02/2020 13:27:17;1;0;0.62;-0.35;1.54;-62.53;-2.21;-2.02
12/02/2020 13:27:18;1;0;0.61;-0.39;1.50;-62.29;-1.77;-0.31
12/02/2020 13:27:20;1;0;0.61;-0.38;1.49;-62.17;-1.90;-0.72
12/02/2020 13:27:21;1;0;0.58;-0.39;1.60;-62.17;-1.15;0.06
12/02/2020 13:27:23;1;0;0.60;-0.39;1.52;-61.80;-1.32;0.17
12/02/2020 13:27:24;1;0;0.61;-0.33;1.59;-62.05;-1.95;-1.91
12/02/2020 13:27:25;1;0;0.61;-0.38;1.55;-61.92;-1.30;0.18
12/02/2020 13:27:27;1;0;0.60;-0.39;1.54;-61.80;-1.14;0.28
12/02/2020 13:27:28;1;0;0.61;-0.36;1.47;-61.44;-2.20;-1.22
12/02/2020 13:27:30;1;0;0.61;-0.38;1.46;-61.44;-2.31;-1.63
12/02/2020 13:27:31;1;0;0.64;-0.32;1.58;-61.56;-2.11;-1.92
12/02/2020 13:27:33;1;0;0.63;-0.35;1.46;-61.44;-2.12;-1.77
12/02/2020 13:27:34;1;0;0.60;-0.36;1.49;-61.31;-2.25;-1.76
12/02/2020 13:27:35;1;0;0.64;-0.35;1.67;-61.31;-2.08;-1.55
12/02/2020 13:27:37;1;0;0.54;-0.56;1.39;-61.31;-1.15;3.08
12/02/2020 13:27:38;1;1;0.57;-0.33;1.35;-61.31;0.11;-0.05
12/02/2020 13:27:40;2;6;0.96;-0.74;1.79;-61.19;4.28;5.72
12/02/2020 13:27:41;2;8;0.86;-0.36;1.84;-61.19;4.03;-7.23
12/02/2020 13:27:43;1;13;1.14;-0.41;1.39;-60.70;3.79;-6.56
12/02/2020 13:27:44;1;17;1.00;-0.54;1.63;-60.70;0.69;-13.34
12/02/2020 13:27:45;2;23;1.05;-0.42;2.13;-60.58;-16.54;24.95
12/02/2020 13:27:47;1;31;0.57;-0.34;1.65;-60.46;1.55;9.44
12/02/2020 13:27:48;1;34;0.70;-0.48;1.18;-60.46;-1.91;-14.68
12/02/2020 13:27:50;1;35;0.35;-0.66;1.16;-60.46;-6.89;4.85
12/02/2020 13:27:51;1;38;0.82;-0.29;1.25;-60.46;-5.86;-10.29
12/02/2020 13:27:53;1;43;0.60;-0.48;1.67;-60.21;3.65;3.11
12/02/2020 13:27:54;1;41;0.55;-0.43;1.37;-60.21;-0.17;-5.87
12/02/2020 13:27:55;2;40;0.94;-0.32;2.32;-59.97;-14.33;-10.85
12/02/2020 13:27:57;1;40;0.56;-0.17;1.63;-59.85;-3.15;0.99
12/02/2020 13:27:58;1;36;0.31;-0.10;1.84;-59.97;-1.44;6.27
12/02/2020 13:28:00;1;25;0.73;-0.28;1.79;-59.73;-1.30;-5.79
12/02/2020 13:28:01;1;24;0.92;-0.52;1.60;-59.73;1.40;-1.54
12/02/2020 13:28:03;1;20;0.43;-0.40;1.57;-59.60;-3.98;0.28
12/02/2020 13:28:04;1;31;0.23;-0.62;1.78;-59.24;-6.34;-1.63
12/02/2020 13:28:06;1;35;0.54;-0.26;1.67;-59.48;8.10;14.04
12/02/2020 13:28:07;1;35;0.45;-0.45;1.55;-59.60;-6.16;-2.08
12/02/2020 13:28:08;1;37;0.31;-0.70;1.27;-59.24;-3.78;-5.27
12/02/2020 13:28:10;1;37;0.79;-0.34;1.65;-59.24;-0.07;-10.68
12/02/2020 13:28:11;1;38;0.50;-0.50;1.62;-58.87;-7.27;-0.97
12/02/2020 13:28:13;2;39;0.51;-0.49;1.88;-58.99;-7.40;-4.07
12/02/2020 13:28:14;1;39;0.46;-0.62;1.47;-58.87;-0.21;3.34
12/02/2020 13:28:16;0;40;0.10;-0.16;0.96;-58.99;8.98;19.16
12/02/2020 13:28:17;1;38;0.62;-0.29;1.29;-58.50;10.76;-12.06
12/02/2020 13:28:19;2;38;0.62;-0.22;2.34;-58.63;-8.03;-17.63
12/02/2020 13:28:20;1;37;0.54;-0.55;1.53;-58.75;-7.35;-0.86
12/02/2020 13:28:21;1;38;0.47;-0.44;1.34;-58.50;-3.27;-5.56
12/02/2020 13:28:23;1;37;0.63;-0.52;1.68;-58.38;-0.09;0.60
12/02/2020 13:28:24;1;38;0.52;-0.39;1.79;-58.38;2.34;0.75
12/02/2020 13:28:26;1;41;0.48;-0.35;1.63;-58.14;-0.19;0.37
12/02/2020 13:28:27;1;39;0.41;-0.30;1.80;-58.26;-0.35;3.39
12/02/2020 13:28:29;1;33;0.42;-0.35;1.74;-58.14;-7.47;-5.36
12/02/2020 13:28:30;1;35;0.69;-0.56;1.63;-58.14;-2.57;-6.22
12/02/2020 13:28:31;1;38;0.55;-0.24;1.39;-57.89;-7.89;-4.96
12/02/2020 13:28:33;1;35;0.25;-0.39;1.59;-57.65;-1.15;14.64
12/02/2020 13:28:34;1;36;0.02;-0.52;1.64;-57.65;-2.82;1.85
12/02/2020 13:28:36;1;39;0.88;-0.36;1.56;-57.77;1.21;-6.29
12/02/2020 13:28:37;1;37;0.85;-0.41;1.24;-57.65;-10.02;-5.44
12/02/2020 13:28:39;1;36;0.64;-0.19;1.48;-57.65;-1.40;-4.55
12/02/2020 13:28:40;1;37;0.52;-0.16;1.61;-57.53;-1.53;2.77
12/02/2020 13:28:41;2;36;0.45;-0.17;1.99;-57.28;1.99;-2.28
12/02/2020 13:28:43;1;29;0.06;-0.34;1.81;-57.16;-3.75;3.51
12/02/2020 13:28:44;1;27;0.44;-0.57;1.74;-56.92;-6.89;-8.25
12/02/2020 13:28:46;1;29;0.98;-0.55;1.27;-57.04;6.18;0.42
12/02/2020 13:28:47;1;31;0.44;-0.68;1.44;-57.04;-2.80;-1.13
12/02/2020 13:28:49;1;42;0.51;-0.33;1.59;-57.16;3.08;-2.07
12/02/2020 13:28:50;1;45;0.59;-0.45;1.31;-57.16;-4.02;-5.11
12/02/2020 13:28:52;1;49;0.82;-0.44;1.48;-56.92;-2.29;-14.20
12/02/2020 13:28:53;1;50;0.66;-0.39;1.70;-56.92;-2.89;-0.91
12/02/2020 13:28:55;2;46;0.77;-0.54;2.28;-56.79;6.60;14.47
12/02/2020 13:28:56;1;49;0.47;-0.41;1.43;-56.31;-3.20;-0.79
12/02/2020 13:28:57;1;51;0.57;-0.33;1.55;-56.55;-2.05;0.99
12/02/2020 13:28:59;1;50;0.52;-0.49;1.74;-56.31;1.36;3.26
12/02/2020 13:29:00;1;50;0.31;-0.67;0.70;-56.55;3.96;4.76
12/02/2020 13:29:02;2;50;0.67;-0.49;1.87;-56.18;0.93;-0.45
12/02/2020 13:29:03;1;49;0.46;-0.43;1.41;-56.18;-4.13;5.47
12/02/2020 13:29:05;1;50;0.42;-0.33;1.29;-55.94;9.79;11.06
12/02/2020 13:29:06;1;50;0.57;-0.46;1.76;-56.31;15.30;-1.59
12/02/2020 13:29:08;1;50;0.56;-0.26;1.15;-55.82;-4.82;-4.85
12/02/2020 13:29:09;1;50;0.66;-0.47;1.59;-55.94;0.80;-6.79
12/02/2020 13:29:10;2;50;0.72;-0.41;1.88;-55.69;-4.79;-0.33
12/02/2020 13:29:12;1;51;0.48;-0.43;1.38;-55.94;3.93;9.73
12/02/2020 13:29:13;1;50;0.58;-0.31;1.37;-55.82;-9.18;-6.66
12/02/2020 13:29:15;1;49;0.69;-0.43;1.65;-55.69;-7.40;-7.92
12/02/2020 13:29:16;1;50;0.76;-0.51;1.58;-55.57;-13.57;-0.60
12/02/2020 13:29:18;1;50;0.57;-0.35;1.30;-55.57;0.99;9.50
12/02/2020 13:29:19;1;50;0.65;-0.39;1.49;-55.57;-5.86;-3.50
12/02/2020 13:29:21;1;50;0.63;-0.44;1.53;-55.45;-3.11;1.32
12/02/2020 13:29:22;1;51;0.52;-0.43;1.43;-55.08;-1.53;0.15
12/02/2020 13:29:23;1;50;0.73;-0.29;1.52;-55.33;11.77;-9.31
12/02/2020 13:29:25;1;50;0.54;-0.45;1.69;-55.08;-7.27;-0.69
12/02/2020 13:29:26;1;50;0.53;-0.49;1.51;-54.96;-2.27;-0.97
12/02/2020 13:29:28;1;50;0.61;-0.41;1.62;-54.72;1.17;1.61
12/02/2020 13:29:29;1;50;0.56;-0.39;1.69;-54.96;0.07;6.19
12/02/2020 13:29:31;1;50;0.65;-0.52;1.40;-54.96;-0.62;-1.78
12/02/2020 13:29:32;1;50;0.60;-0.44;1.35;-54.84;-5.17;1.08
12/02/2020 13:29:33;1;50;0.69;-0.42;1.14;-54.72;-4.37;-4.37
12/02/2020 13:29:35;1;50;0.79;-0.50;1.28;-54.60;16.20;-15.08
12/02/2020 13:29:36;1;50;0.58;-0.30;1.45;-54.47;-0.34;6.88
12/02/2020 13:29:38;1;50;0.41;-0.57;1.63;-54.72;5.86;8.58
12/02/2020 13:29:39;1;50;0.60;-0.48;1.28;-54.72;-1.22;-5.33
12/02/2020 13:29:41;1;50;0.59;-0.60;1.74;-54.60;-4.69;-3.83
12/02/2020 13:29:42;1;50;0.71;-0.64;1.60;-54.47;2.29;-1.70
12/02/2020 13:29:44;1;54;0.38;-0.50;1.53;-54.47;0.72;0.23
12/02/2020 13:29:45;2;52;0.60;-0.10;1.94;-54.47;0.67;-3.01
12/02/2020 13:29:46;1;50;0.96;-0.89;1.08;-53.98;-0.63;3.40
12/02/2020 13:29:48;2;63;0.71;-1.12;1.69;-53.98;-7.00;-4.08
12/02/2020 13:29:49;1;72;0.59;-0.34;1.67;-54.11;-2.80;2.85
12/02/2020 13:29:51;2;83;0.79;-0.83;1.92;-54.11;0.15;-0.31
12/02/2020 13:29:52;1;89;0.53;-0.75;1.07;-53.86;3.86;6.98
12/02/2020 13:29:54;1;96;0.48;-0.40;1.77;-54.11;4.34;9.08
12/02/2020 13:29:55;1;94;0.61;-0.51;1.52;-53.86;0.98;-1.15
12/02/2020 13:29:56;1;94;0.73;-0.57;0.99;-53.98;6.13;13.85
12/02/2020 13:29:58;1;93;0.46;-0.40;1.53;-53.86;-8.85;-11.66
12/02/2020 13:29:59;1;93;0.56;-0.40;1.71;-53.74;-4.36;0.21
12/02/2020 13:30:01;1;94;0.48;-0.24;0.98;-53.62;1.71;3.68
12/02/2020 13:30:02;1;93;0.67;-0.35;1.75;-53.50;-11.24;-17.71
12/02/2020 13:30:04;1;93;0.51;-0.40;1.64;-53.86;0.86;4.37
12/02/2020 13:30:05;1;93;0.41;-0.28;1.59;-53.50;-0.53;1.43
12/02/2020 13:30:06;1;94;0.19;-0.68;1.46;-53.50;6.39;12.33
12/02/2020 13:30:08;1;94;0.41;-0.72;1.58;-53.37;-5.21;-9.83
12/02/2020 13:30:09;1;93;0.43;-0.25;1.57;-53.37;2.09;7.25
12/02/2020 13:30:11;2;94;0.60;-0.31;1.89;-53.25;-7.88;-5.90
12/02/2020 13:30:12;1;94;0.72;-0.43;1.42;-53.25;-3.62;-8.42
12/02/2020 13:30:14;0;94;0.48;-0.52;0.66;-53.01;23.59;2.73
12/02/2020 13:30:15;1;94;0.81;-0.48;1.66;-53.01;-0.58;-11.77
12/02/2020 13:30:16;1;94;0.48;-0.45;1.64;-53.13;4.89;11.99
12/02/2020 13:30:18;1;94;0.57;-0.33;1.57;-52.76;-0.07;2.12
12/02/2020 13:30:19;1;94;0.60;-0.23;1.31;-53.01;16.27;7.64
12/02/2020 13:30:21;1;94;0.43;-0.50;1.75;-52.64;-14.56;-10.56
12/02/2020 13:30:22;1;94;0.67;-0.49;1.19;-52.64;8.78;0.34
12/02/2020 13:30:24;1;93;0.53;-0.43;1.53;-52.52;1.89;4.68
12/02/2020 13:30:25;1;92;0.90;-0.33;1.01;-52.64;-5.29;-23.55
12/02/2020 13:30:27;1;94;0.60;-0.29;1.20;-52.52;9.11;4.44
12/02/2020 13:30:28;1;94;0.78;-0.11;1.48;-52.15;-4.87;1.64
12/02/2020 13:30:30;1;94;0.88;-0.24;1.36;-52.15;4.48;-1.30
12/02/2020 13:30:31;1;94;0.71;0.02;1.72;-52.27;-8.02;-19.11
12/02/2020 13:30:32;1;93;0.37;-0.39;1.52;-52.40;-6.52;-6.57
12/02/2020 13:30:34;2;87;0.76;0.36;2.75;-52.27;-20.61;-9.45
12/02/2020 13:30:35;1;81;0.35;-0.04;1.67;-52.03;1.25;2.08
12/02/2020 13:30:37;1;69;0.49;-0.32;1.61;-52.03;3.62;2.08
12/02/2020 13:30:38;1;68;0.33;-0.64;1.13;-51.79;-3.54;2.73
12/02/2020 13:30:40;1;69;0.54;-0.36;1.72;-52.15;-5.30;-7.97
12/02/2020 13:30:41;1;69;0.51;-0.26;1.51;-51.91;-2.98;-4.05
12/02/2020 13:30:43;1;69;0.64;-0.41;1.66;-51.66;-6.63;-4.38
12/02/2020 13:30:44;1;68;0.40;-0.42;1.33;-51.66;1.01;4.69
12/02/2020 13:30:45;1;68;0.61;-0.50;1.64;-51.54;-8.31;-6.30
12/02/2020 13:30:47;1;68;0.63;-0.25;1.79;-51.66;-11.15;3.52
12/02/2020 13:30:48;1;68;0.68;-0.37;1.23;-51.42;21.63;-5.55
12/02/2020 13:30:50;1;69;0.36;-0.71;1.00;-51.54;-1.26;0.79
12/02/2020 13:30:51;1;71;0.64;-0.38;1.61;-51.54;-5.08;-4.59
12/02/2020 13:30:53;1;76;0.63;-0.54;1.79;-51.30;-4.56;-10.49
12/02/2020 13:30:54;1;79;0.54;-0.55;1.81;-51.42;-2.37;-1.72
12/02/2020 13:30:55;1;81;0.33;-0.77;1.10;-51.30;1.15;-1.35
12/02/2020 13:30:57;1;86;0.64;-0.50;1.31;-51.05;12.14;0.62
12/02/2020 13:30:58;1;90;0.65;-0.49;1.71;-51.42;-4.11;-2.56
12/02/2020 13:31:00;1;93;0.80;-0.42;1.54;-50.93;10.95;-19.11
12/02/2020 13:31:01;2;92;0.69;-0.27;2.27;-51.05;-12.15;-8.13
12/02/2020 13:31:03;1;94;0.40;-0.60;1.22;-50.81;-1.06;2.69
12/02/2020 13:31:04;0;94;0.28;-0.53;0.80;-50.93;-9.71;-2.40
12/02/2020 13:31:06;1;94;0.58;-0.82;1.40;-50.69;-7.08;-7.87
12/02/2020 13:31:07;1;95;0.51;-0.68;1.34;-50.93;-1.66;-8.12
12/02/2020 13:31:09;1;97;0.67;-0.21;1.60;-50.56;-8.74;-2.37
12/02/2020 13:31:10;1;96;0.63;-0.34;1.77;-50.69;-6.85;2.92
12/02/2020 13:31:11;2;97;0.77;-0.33;2.12;-50.56;-16.45;-4.05
12/02/2020 13:31:13;1;98;0.70;-0.44;1.65;-50.44;2.88;8.07
12/02/2020 13:31:14;1;98;0.63;-0.60;1.34;-50.44;-5.60;3.34
12/02/2020 13:31:16;2;97;0.87;-0.31;1.81;-50.32;-13.80;14.11
12/02/2020 13:31:17;2;97;0.76;-0.38;1.94;-50.44;-6.56;-6.78
12/02/2020 13:31:19;2;96;0.63;-0.40;2.04;-50.44;5.79;2.91
12/02/2020 13:31:20;1;96;0.46;-0.34;1.50;-50.32;0.26;2.95
12/02/2020 13:31:22;1;94;0.26;-0.33;1.45;-50.20;-3.20;0.45
12/02/2020 13:31:23;1;95;0.29;-0.31;1.57;-49.83;7.25;7.76
12/02/2020 13:31:24;1;94;0.50;-0.57;1.37;-50.08;-4.85;-2.69
12/02/2020 13:31:26;2;96;0.66;-0.34;1.88;-49.95;-0.30;1.14
12/02/2020 13:31:27;1;97;0.51;-0.60;1.35;-50.08;8.38;6.68
12/02/2020 13:31:29;1;97;0.58;-0.10;1.61;-49.71;4.42;8.56
12/02/2020 13:31:30;1;96;0.53;-0.61;1.64;-50.08;-0.96;1.17
12/02/2020 13:31:32;2;96;0.52;-0.32;1.93;-49.59;2.70;-0.08
12/02/2020 13:31:33;1;96;0.58;-0.24;1.40;-49.95;7.18;1.69
12/02/2020 13:31:34;1;96;0.61;-0.31;1.71;-49.83;-8.24;-4.24
12/02/2020 13:31:36;1;95;0.75;-0.22;1.80;-49.83;-4.88;-2.95
12/02/2020 13:31:37;1;93;0.60;-0.25;1.61;-49.59;4.20;2.85
12/02/2020 13:31:39;1;89;0.53;-0.38;1.38;-49.83;-2.18;-1.04
12/02/2020 13:31:40;2;88;0.54;-0.36;1.98;-49.47;-4.08;-4.70
12/02/2020 13:31:42;1;87;0.98;-0.93;1.25;-49.47;39.95;8.00
12/02/2020 13:31:43;1;87;0.46;-0.44;1.53;-49.47;-1.77;1.29
12/02/2020 13:31:45;1;84;0.63;-0.11;1.51;-49.47;8.80;-2.86
12/02/2020 13:31:46;1;81;0.63;-0.36;1.56;-49.22;-3.93;-6.77
12/02/2020 13:31:47;2;80;0.62;-0.31;1.94;-49.34;-8.20;-12.63
12/02/2020 13:31:49;1;78;0.50;-0.40;1.37;-48.98;-8.05;-2.63
12/02/2020 13:31:50;1;77;0.53;-0.36;1.83;-49.22;-2.90;-0.04
12/02/2020 13:31:52;1;77;0.75;-0.48;1.27;-48.98;2.01;2.37
12/02/2020 13:31:53;1;77;0.65;-0.36;1.59;-49.10;-1.13;-4.26
12/02/2020 13:31:55;1;74;0.48;-0.25;1.61;-49.34;-3.47;-4.88
12/02/2020 13:31:56;1;71;0.56;-0.23;1.90;-48.98;-12.15;5.60
12/02/2020 13:31:58;1;66;0.55;-0.02;1.59;-49.10;-2.37;-3.79
12/02/2020 13:31:59;1;62;0.57;-0.11;1.62;-48.73;2.43;2.07
12/02/2020 13:32:00;1;60;0.48;-0.21;1.61;-48.98;-2.06;-0.81
12/02/2020 13:32:02;1;54;0.32;-0.19;1.52;-48.98;0.19;3.19
12/02/2020 13:32:03;1;50;0.59;-0.27;1.52;-48.98;-4.03;-6.28
12/02/2020 13:32:05;1;44;0.56;-0.34;1.48;-48.85;-6.85;4.43
12/02/2020 13:32:06;1;43;0.58;-0.38;1.83;-48.85;-6.88;9.21
12/02/2020 13:32:08;1;43;0.50;-0.60;1.35;-49.10;3.79;7.61
12/02/2020 13:32:09;1;44;0.58;-0.34;1.60;-48.85;-2.03;-0.65
12/02/2020 13:32:11;1;44;0.60;-0.49;0.71;-48.49;-1.38;0.94
12/02/2020 13:32:12;1;45;0.77;-0.24;1.54;-48.37;10.49;10.37
12/02/2020 13:32:14;1;47;0.59;-0.29;1.40;-48.61;-2.08;2.02
12/02/2020 13:32:15;1;47;0.55;-0.31;1.55;-48.61;-2.47;-5.05
12/02/2020 13:32:16;1;47;0.54;-0.31;1.79;-48.73;-1.47;-2.26
12/02/2020 13:32:18;1;45;0.54;-0.41;1.63;-48.37;-1.15;0.66
12/02/2020 13:32:19;1;46;0.72;-0.33;1.67;-48.37;-4.39;-7.69
12/02/2020 13:32:21;1;46;0.64;-0.25;1.52;-48.37;0.41;0.98
12/02/2020 13:32:22;1;45;0.63;-0.42;1.55;-48.12;-4.87;-4.61
12/02/2020 13:32:24;1;43;0.52;-0.38;1.43;-48.61;-1.66;2.70
12/02/2020 13:32:25;1;43;0.56;-0.62;1.59;-48.12;-4.99;-5.89
12/02/2020 13:32:26;1;43;0.55;-0.72;1.46;-48.37;-19.55;-8.79
12/02/2020 13:32:28;1;46;0.60;-0.41;1.76;-48.37;1.12;4.66
12/02/2020 13:32:29;1;48;0.44;-0.65;1.22;-48.37;-2.47;-3.35
12/02/2020 13:32:31;1;50;0.58;-0.39;1.69;-48.12;-4.35;-2.23
12/02/2020 13:32:32;2;49;0.58;-0.62;1.82;-48.00;-13.86;-16.05
12/02/2020 13:32:34;0;49;0.42;-0.44;0.79;-48.24;-0.89;-5.98
12/02/2020 13:32:35;1;49;0.59;-0.32;1.66;-48.12;-1.77;-1.34
12/02/2020 13:32:37;1;47;0.66;-0.34;1.35;-48.00;-1.02;-2.25
12/02/2020 13:32:38;1;47;0.65;-0.34;1.29;-48.00;4.90;-6.73
12/02/2020 13:32:39;1;45;0.64;-0.52;1.82;-48.00;-6.05;-8.27
12/02/2020 13:32:41;1;45;0.56;-0.43;1.54;-48.00;-2.66;-4.11
12/02/2020 13:32:42;1;45;0.72;-0.34;1.54;-47.88;-7.89;-8.98
12/02/2020 13:32:44;1;45;0.57;-0.19;1.26;-47.88;-0.20;0.53
12/02/2020 13:32:45;1;43;0.42;-0.40;1.55;-47.76;2.04;5.86
12/02/2020 13:32:47;2;42;0.63;-0.41;2.00;-47.76;2.98;0.60
12/02/2020 13:32:48;1;42;0.48;-0.62;1.69;-47.63;0.89;2.63
12/02/2020 13:32:50;1;44;0.64;-0.43;1.44;-47.88;-2.74;0.52
12/02/2020 13:32:51;1;45;0.44;-0.64;1.74;-47.88;2.89;-5.08
12/02/2020 13:32:52;1;46;0.57;-0.33;1.52;-47.76;4.68;-5.02
12/02/2020 13:32:54;1;47;0.53;-0.32;1.47;-47.76;-4.34;-4.88
12/02/2020 13:32:55;1;47;0.55;-0.34;1.67;-47.63;-4.32;3.64
12/02/2020 13:32:57;1;46;0.59;-0.42;1.66;-47.27;-2.50;-0.95
12/02/2020 13:32:58;1;45;0.50;0.19;1.54;-47.51;1.07;1.52
12/02/2020 13:33:00;1;32;0.58;-0.42;1.67;-47.51;-4.21;-3.30
12/02/2020 13:33:01;1;31;0.70;-0.55;1.74;-47.51;-8.11;-17.64
12/02/2020 13:33:02;2;31;0.65;-0.39;1.90;-47.51;-4.63;-5.37
12/02/2020 13:33:04;1;32;0.65;-0.92;1.49;-47.63;-9.12;-4.83
12/02/2020 13:33:05;1;35;0.60;-0.76;1.47;-47.63;-2.27;0.73
12/02/2020 13:33:07;1;41;0.54;-0.78;1.54;-47.27;-6.58;-8.16
12/02/2020 13:33:08;1;45;0.69;-0.47;1.34;-47.63;0.33;0.00
