date;gforce;speed;AccX;AccY;AccZ;GyroX;GyroY;GyroZ
12/02/2020 11:22:06;1;24;0.62;-0.44;1.29;-64.49;1.89;3.09
12/02/2020 11:22:08;1;18;0.64;-0.30;1.65;-64.61;-1.53;-1.31
12/02/2020 11:22:09;1;19;0.83;-0.22;1.54;-64.37;4.06;5.31
12/02/2020 11:22:10;1;22;0.69;-0.58;1.44;-64.00;-2.46;-0.37
12/02/2020 11:22:12;1;16;0.69;-0.39;1.55;-63.88;1.67;5.12
12/02/2020 11:22:13;1;17;0.65;-0.27;1.42;-64.00;0.35;0.40
12/02/2020 11:22:15;1;16;0.44;0.00;1.63;-64.12;-1.31;-0.98
12/02/2020 11:22:16;1;16;0.28;-0.26;1.90;-63.88;-6.04;3.80
12/02/2020 11:22:18;1;8;0.23;-0.51;1.76;-63.88;-8.50;5.34
12/02/2020 11:22:19;1;7;0.69;-0.66;1.46;-63.76;-4.67;-0.44
12/02/2020 11:22:20;1;9;0.68;-0.20;1.42;-63.76;-13.23;2.55
12/02/2020 11:22:22;1;16;0.74;-0.42;1.52;-63.76;-2.21;-4.71
12/02/2020 11:22:23;1;26;0.51;-0.03;1.26;-63.39;1.22;0.82
12/02/2020 11:22:25;1;26;0.57;-0.11;1.57;-63.27;1.02;-0.98
12/02/2020 11:22:26;1;22;0.51;-0.29;1.52;-63.15;-1.98;-2.53
12/02/2020 11:22:28;1;17;0.81;-0.43;1.54;-63.15;-4.07;-1.17
12/02/2020 11:22:29;1;20;0.63;-0.46;1.52;-63.39;-3.59;-2.57
12/02/2020 11:22:30;1;22;0.47;-0.62;1.38;-63.02;5.40;5.63
12/02/2020 11:22:32;1;26;0.52;-0.24;1.50;-62.78;-5.79;-7.21
12/02/2020 11:22:33;1;25;0.67;-0.07;1.79;-62.78;-12.49;-4.15
12/02/2020 11:22:35;1;18;0.78;0.01;1.45;-62.66;7.04;-2.31
12/02/2020 11:22:36;2;16;1.21;-0.63;1.71;-62.66;6.23;-5.11
12/02/2020 11:22:38;1;14;0.91;-0.38;1.34;-62.53;2.07;-1.06
12/02/2020 11:22:39;1;21;0.69;-0.36;1.55;-62.29;3.53;0.21
12/02/2020 11:22:41;1;27;0.58;-0.33;1.48;-62.29;-0.13;1.12
12/02/2020 11:22:42;1;28;0.70;-0.43;1.33;-62.53;4.79;5.82
12/02/2020 11:22:44;1;30;0.80;-0.33;1.40;-62.29;-0.12;-2.31
12/02/2020 11:22:45;2;30;0.66;-0.06;1.91;-62.05;-3.74;-3.44
12/02/2020 11:22:46;1;26;0.60;0.08;1.40;-62.17;-0.73;-1.52
12/02/2020 11:22:48;1;18;0.64;-0.31;1.21;-62.05;9.26;9.19
12/02/2020 11:22:49;1;18;0.58;-0.27;1.56;-62.05;53.28;32.79
12/02/2020 11:22:51;1;26;0.81;-0.69;1.46;-61.92;10.68;11.40
12/02/2020 11:22:52;2;29;0.81;-0.50;1.85;-61.92;-6.40;-4.12
12/02/2020 11:22:54;1;29;0.53;-0.79;1.41;-61.56;-5.43;2.01
12/02/2020 11:22:55;1;33;0.78;-0.51;1.11;-61.56;-0.70;-16.44
12/02/2020 11:22:56;1;33;0.86;-0.71;0.85;-61.56;-9.38;-3.71
12/02/2020 11:22:58;1;33;0.70;-0.20;1.35;-61.68;-4.18;-9.11
12/02/2020 11:22:59;1;36;0.69;-0.13;1.46;-61.31;4.41;8.80
12/02/2020 11:23:01;1;35;0.91;-0.29;1.75;-61.19;-5.39;8.56
12/02/2020 11:23:02;1;35;0.70;-0.41;1.72;-61.07;0.09;-0.35
12/02/2020 11:23:04;2;34;0.75;-0.20;2.17;-61.19;-3.61;-0.89
12/02/2020 11:23:05;2;33;0.80;-0.38;2.03;-60.95;0.51;2.96
12/02/2020 11:23:06;1;29;0.50;-0.34;1.18;-60.70;-0.76;-1.11
12/02/2020 11:23:08;2;29;0.76;-0.25;2.04;-60.70;-1.49;-2.25
12/02/2020 11:23:09;1;26;0.60;-0.25;1.39;-60.70;1.53;4.95
12/02/2020 11:23:11;1;23;0.84;-0.48;1.47;-60.70;-10.35;-3.74
12/02/2020 11:23:12;1;26;0.63;-0.57;1.69;-60.58;-2.34;-2.52
12/02/2020 11:23:14;1;23;0.62;-0.37;1.57;-60.34;0.69;1.42
12/02/2020 11:23:15;1;23;0.67;-0.45;1.49;-60.46;-5.11;-6.81
12/02/2020 11:23:17;1;27;0.74;-0.33;1.60;-60.21;-5.66;-2.66
12/02/2020 11:23:18;1;27;0.43;-0.36;1.52;-60.46;-2.94;-2.62
12/02/2020 11:23:19;1;19;0.70;-0.27;1.24;-60.09;0.06;-2.93
12/02/2020 11:23:21;1;21;0.62;-0.12;1.73;-60.34;-7.53;-4.75
12/02/2020 11:23:22;1;18;0.38;-0.43;1.71;-60.21;-11.32;-0.04
12/02/2020 11:23:24;1;15;0.19;-0.56;1.83;-60.21;-8.17;3.75
12/02/2020 11:23:25;1;15;0.43;-0.30;1.41;-59.85;-6.05;-1.88
12/02/2020 11:23:27;1;15;0.49;-0.19;1.88;-59.73;-0.53;-0.56
12/02/2020 11:23:28;1;14;0.03;-0.29;1.43;-59.97;-6.31;3.56
12/02/2020 11:23:29;1;10;0.47;-0.41;1.49;-59.73;-2.52;3.81
12/02/2020 11:23:31;1;8;0.61;-0.22;1.60;-59.73;4.24;-2.04
12/02/2020 11:23:32;1;7;0.86;-0.03;1.55;-59.48;6.37;-6.17
12/02/2020 11:23:34;1;6;0.75;-0.06;1.53;-59.48;10.15;-4.01
12/02/2020 11:23:35;1;2;0.66;-0.35;1.45;-59.36;1.78;1.84
12/02/2020 11:23:37;1;0;0.62;-0.29;1.64;-59.36;-2.94;-2.18
12/02/2020 11:23:38;1;0;0.58;-0.26;1.59;-59.24;0.41;-0.91
12/02/2020 11:23:40;1;3;0.65;-0.49;1.67;-59.24;-1.12;-0.21
12/02/2020 11:23:41;1;3;0.76;-0.42;1.43;-59.24;0.10;-0.42
12/02/2020 11:23:42;1;0;0.56;-0.29;1.46;-59.11;-2.92;-1.55
12/02/2020 11:23:44;1;0;0.69;-0.53;1.47;-58.99;-4.66;0.11
12/02/2020 11:23:45;1;2;0.66;-0.19;1.42;-58.75;-7.93;1.72
12/02/2020 11:23:47;1;2;0.60;-0.30;1.64;-58.75;-1.07;-2.07
12/02/2020 11:23:48;1;0;0.65;-0.39;1.54;-58.75;-1.67;0.44
12/02/2020 11:23:50;1;0;0.63;-0.42;1.52;-58.75;-1.40;-0.77
12/02/2020 11:23:51;1;0;0.65;-0.41;1.55;-58.38;-1.78;-1.27
12/02/2020 11:23:52;1;0;0.63;-0.41;1.50;-58.87;-1.50;-0.57
12/02/2020 11:23:54;1;0;0.63;-0.42;1.53;-58.38;-1.59;-0.83
12/02/2020 11:23:55;1;0;0.64;-0.41;1.52;-58.50;-2.02;-0.89
12/02/2020 11:23:57;1;0;0.66;-0.42;1.56;-58.26;-1.89;-1.04
12/02/2020 11:23:58;1;0;0.64;-0.40;1.51;-58.02;-1.92;-1.40
12/02/2020 11:24:00;1;0;0.64;-0.42;1.55;-58.14;-2.82;-2.52
12/02/2020 11:24:01;1;0;0.68;-0.42;1.53;-58.26;-1.69;-1.20
12/02/2020 11:24:02;1;0;0.62;-0.44;1.56;-58.02;-2.44;-1.24
12/02/2020 11:24:04;1;1;0.63;-0.39;1.54;-58.02;-3.23;-2.62
12/02/2020 11:24:05;1;0;0.61;-0.40;1.51;-57.89;0.72;-5.72
